rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,exp_version,total_time_on_task,success,timeout,failed_images,failed_audio,failed_video,view_history,task,task_trial_num,block,state,arm_outcomes,order,task_number,seed_number,arm_chosen,points_won,task_config,completed_full_task,used_keys
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2178,3149179,0.0-17.0-1.0-2.10,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,10.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
361.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2179,3150050,0.0-17.0-1.0-0.11,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,11.0,0.0,1.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2180,3150462,0.0-17.0-1.0-1.11,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,11.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2181,3151283,0.0-17.0-1.0-2.11,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,11.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
243.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2182,3152042,0.0-17.0-1.0-0.12,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,12.0,0.0,2.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2183,3152445,0.0-17.0-1.0-1.12,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,12.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2184,3153266,0.0-17.0-1.0-2.12,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,12.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
323.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2185,3154096,0.0-17.0-1.0-0.13,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,13.0,0.0,1.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2186,3154508,0.0-17.0-1.0-1.13,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,13.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2187,3155329,0.0-17.0-1.0-2.13,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,13.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
335.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2188,3156171,0.0-17.0-1.0-0.14,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,14.0,0.0,0.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2189,3156579,0.0-17.0-1.0-1.14,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,14.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2190,3157401,0.0-17.0-1.0-2.14,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,14.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
38.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2191,3157948,0.0-17.0-1.0-0.15,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,15.0,0.0,2.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2192,3158364,0.0-17.0-1.0-1.15,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,15.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img74.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2193,3159198,0.0-17.0-1.0-2.15,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,15.0,0.0,2.0,,4.0,101110.0,0.0,,,,,1
18.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2194,3159726,0.0-17.0-1.0-0.16,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,16.0,0.0,0.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2195,3160132,0.0-17.0-1.0-1.16,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,16.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2196,3160941,0.0-17.0-1.0-2.16,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,16.0,0.0,0.0,,4.0,101110.0,0.0,,,,,1
309.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2197,3161762,0.0-17.0-1.0-0.17,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,17.0,0.0,1.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
,"<p style=""font-size:20px;color:white;""> Selection phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2198,3162168,0.0-17.0-1.0-1.17,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_selection,17.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
,"<p style=""font-size:20px;color:green;"">You win!</p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img76.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/blank.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",,html-keyboard-response,2199,3162975,0.0-17.0-1.0-2.17,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_outcome,17.0,0.0,1.0,,4.0,101110.0,0.0,,,,,1
369.0,"<p style=""font-size:20px;color:white;""> Choice phase </p>
    <style>
    .header {
      padding: 0px;
      text-align: center;
    }
    .grid-container {
      display: grid;
      grid-template-columns: auto auto auto ;
      padding: 0px;
      padding-top: 0px;
      row-gap: 5px;
    }
    .grid-item {
      padding: 5px; 
      text-align: center;
    }
    </style> 
  
    <div class=""header"">
      <h1><img src='img/img68.png' height=""250"" width=""250""></h1>
    </div>
    
    <div class=""grid-container"">
    <div class=""grid-item""><img src=img/img32.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img31.png height=""125"" width=""125""></div><div class=""grid-item""><img src=img/img70.png height=""125"" width=""125""></div></div>",j,html-keyboard-response,2200,3163861,0.0-17.0-1.0-0.18,98,1,2025-06-02 15:46:23,8aa7950563f4eabaf1756a7acad240d2,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",WebKit,Chrome,137.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",2,4597069,,,,,,,learn_choice,18.0,0.0,0.0,"[0,0,100]",4.0,101110.0,0.0,2.0,100.0,,,1
